file,timestamp,unit_type,segment_id,attempt,status,verdict,elapsed_ms,error_class,raw_chars,n_items
20260919T165511.541ZZ_01M2X9FRXNSSDQW43Q4G8Z2G5K_EssayQuiz_seed1329_attempt1_response.json,2026-09-19T16:55:11.54161075Z,EssayQuiz,01M2X9FAR68S0DFYE1KJDCHT30,1,error,,829,401_missing_api_key,0,
20260919T165511.569ZZ_01M2X9FRYH7XENVFCZDB96T0HV_MultipleChoiceQuiz_seed1332_attempt1_response.json,2026-09-19T16:55:11.568957808Z,MultipleChoiceQuiz,01M2X9FAR6B993DB4YPJCFSS98,1,error,,853,401_missing_api_key,0,
20260919T165511.605ZZ_01M2X9FRZN59A1HH6TJ35PY3AJ_EssayQuiz_seed1332_attempt1_response.json,2026-09-19T16:55:11.605694748Z,EssayQuiz,01M2X9FAR6B993DB4YPJCFSS98,1,error,,880,401_missing_api_key,0,
20260919T165511.622ZZ_01M2X9FS06XGBQYJFRZGVZ76DV_CompletionQuiz_seed1332_attempt1_response.json,2026-09-19T16:55:11.622057682Z,CompletionQuiz,01M2X9FAR6B993DB4YPJCFSS98,1,error,,815,401_missing_api_key,0,
20260919T165512.289ZZ_01M2X9FSN1AS0KMY3P8Y5EH520_EssayQuiz_seed1325_attempt2_response.json,2026-09-19T16:55:12.289008942Z,EssayQuiz,01M2X9FAR6A12JJ3WS01JYY9T6,2,error,,1661,401_missing_api_key,0,
20260919T165512.289ZZ_01M2X9FSN1CW9M1G2MR9YR87T5_CompletionQuiz_seed1325_attempt2_response.json,2026-09-19T16:55:12.289125535Z,CompletionQuiz,01M2X9FAR6A12JJ3WS01JYY9T6,2,error,,1647,401_missing_api_key,0,
20260919T165512.289ZZ_01M2X9FSN1NR04QV468XCD7GYP_MultipleChoiceQuiz_seed1329_attempt2_response.json,2026-09-19T16:55:12.289161844Z,MultipleChoiceQuiz,01M2X9FAR68S0DFYE1KJDCHT30,2,error,,1576,401_missing_api_key,0,
20260919T165512.290ZZ_01M2X9FSN2ZD1HT5NBSMWBWF71_EssayQuiz_seed1329_attempt2_response.json,2026-09-19T16:55:12.290300494Z,EssayQuiz,01M2X9FAR68S0DFYE1KJDCHT30,2,error,,1578,401_missing_api_key,0,
20260919T165512.292ZZ_01M2X9FSN4K74VWDMGBTZN0Y7G_MultipleChoiceQuiz_seed1332_attempt2_response.json,2026-09-19T16:55:12.2920251Z,MultipleChoiceQuiz,01M2X9FAR6B993DB4YPJCFSS98,2,error,,1576,401_missing_api_key,0,
20260919T165512.292ZZ_01M2X9FSN4MC0DCNPFN9P7K0AZ_CompletionQuiz_seed1329_attempt2_response.json,2026-09-19T16:55:12.292492598Z,CompletionQuiz,01M2X9FAR68S0DFYE1KJDCHT30,2,error,,1577,401_missing_api_key,0,
20260919T165512.310ZZ_01M2X9FSNPGK5NEGC0M3B3277F_EssayQuiz_seed1332_attempt2_response.json,2026-09-19T16:55:12.31026498Z,EssayQuiz,01M2X9FAR6B993DB4YPJCFSS98,2,error,,1584,401_missing_api_key,0,
20260919T165512.342ZZ_01M2X9FSPPVHK87QH51BNV1P27_CompletionQuiz_seed1332_attempt2_response.json,2026-09-19T16:55:12.341889085Z,CompletionQuiz,01M2X9FAR6B993DB4YPJCFSS98,2,error,,1535,401_missing_api_key,0,
20260919T165512.622ZZ_01M2X9FSZEM18D9SR0TBJVJMB0_CompletionQuiz_seed1336_attempt0_response.json,2026-09-19T16:55:12.621753883Z,CompletionQuiz,01M2X9FAR69KAHQ7ZFA5RX0DT8,0,error,,325,401_missing_api_key,0,
20260919T165512.624ZZ_01M2X9FSZGN85W6QZ32WZ3GNTE_MultipleChoiceQuiz_seed1340_attempt0_response.json,2026-09-19T16:55:12.624450226Z,MultipleChoiceQuiz,01M2X9FAR6GN8XZRD246DKG4FR,0,error,,330,401_missing_api_key,0,
20260919T165512.628ZZ_01M2X9FSZMXXD8XP704ZK7HGFV_CompletionQuiz_seed1340_attempt0_response.json,2026-09-19T16:55:12.628796718Z,CompletionQuiz,01M2X9FAR6GN8XZRD246DKG4FR,0,error,,331,401_missing_api_key,0,
20260919T165512.630ZZ_01M2X9FSZP0ZZNQVJHV00D5JG6_EssayQuiz_seed1336_attempt0_response.json,2026-09-19T16:55:12.629879181Z,EssayQuiz,01M2X9FAR69KAHQ7ZFA5RX0DT8,0,error,,336,401_missing_api_key,0,
20260919T165512.631ZZ_01M2X9FSZQMVX18EB4STH1J16E_MultipleChoiceQuiz_seed1336_attempt0_response.json,2026-09-19T16:55:12.631052083Z,MultipleChoiceQuiz,01M2X9FAR69KAHQ7ZFA5RX0DT8,0,error,,334,401_missing_api_key,0,
20260919T165512.637ZZ_01M2X9FSZX60ZPADEFFB3P0CK0_EssayQuiz_seed1340_attempt0_response.json,2026-09-19T16:55:12.637063941Z,EssayQuiz,01M2X9FAR6GN8XZRD246DKG4FR,0,error,,337,401_missing_api_key,0,
20260919T165512.657ZZ_01M2X9FT0HG0N6287TJ0593H1M_MultipleChoiceQuiz_seed1343_attempt0_response.json,2026-09-19T16:55:12.656949338Z,MultipleChoiceQuiz,01M2X9FAR6A8MMPGED58GFPKMG,0,error,,344,401_missing_api_key,0,
20260919T165512.671ZZ_01M2X9FT0Z9RT3YBTKPT0DN27A_EssayQuiz_seed1343_attempt0_response.json,2026-09-19T16:55:12.671559497Z,EssayQuiz,01M2X9FAR6A8MMPGED58GFPKMG,0,error,,327,401_missing_api_key,0,
20260919T165634.327ZZ_01M2X9J9RRGMBWGSX7MF2JTQ89_MultipleChoiceQuiz_seed1251_attempt0_response.json,2026-09-19T16:56:34.327720862Z,MultipleChoiceQuiz,01M2X9J92XG0GTK9NTMWAEMQD2,0,error,,621,402_model_not_in_free_tier,0,
20260919T165634.328ZZ_01M2X9J9RR5KCV8EG0CE5D1TT8_MultipleChoiceQuiz_seed1261_attempt0_response.json,2026-09-19T16:56:34.327779086Z,MultipleChoiceQuiz,01M2X9J92X2FTA4N1JKP78984P,0,error,,621,402_model_not_in_free_tier,0,
20260919T165634.328ZZ_01M2X9J9RRF20EXTZMMTQMRWFK_MultipleChoiceQuiz_seed1258_attempt0_response.json,2026-09-19T16:56:34.327826882Z,MultipleChoiceQuiz,01M2X9J92XVHCRCYTP9PV6Z2N6,0,error,,621,402_model_not_in_free_tier,0,
20260919T165634.629ZZ_01M2X9JA25J9G5VKHSV648AZYP_EssayQuiz_seed1251_attempt0_response.json,2026-09-19T16:56:34.6290208Z,EssayQuiz,01M2X9J92XG0GTK9NTMWAEMQD2,0,error,,920,402_model_not_in_free_tier,0,
20260919T165635.100ZZ_01M2X9JAGWAG4WFZMHR7JCKX2X_EssayQuiz_seed1258_attempt0_response.json,2026-09-19T16:56:35.100597322Z,EssayQuiz,01M2X9J92XVHCRCYTP9PV6Z2N6,0,error,,1389,402_model_not_in_free_tier,0,
20260919T165635.256ZZ_01M2X9JANSCQ9ZSJDNBV7QHM1N_EssayQuiz_seed1254_attempt0_response.json,2026-09-19T16:56:35.256724712Z,EssayQuiz,01M2X9J92XFND080R4AMWHVD3C,0,error,,1548,402_model_not_in_free_tier,0,
20260919T165635.473ZZ_01M2X9JAWH4BCAXGM2J8CBRCMT_CompletionQuiz_seed1251_attempt0_response.json,2026-09-19T16:56:35.473318701Z,CompletionQuiz,01M2X9J92XG0GTK9NTMWAEMQD2,0,error,,1761,402_model_not_in_free_tier,0,
20260919T165635.888ZZ_01M2X9JB9HBWTTMVX26WD8MTHB_CompletionQuiz_seed1254_attempt0_response.json,2026-09-19T16:56:35.888550781Z,CompletionQuiz,01M2X9J92XFND080R4AMWHVD3C,0,error,,2179,402_model_not_in_free_tier,0,
20260919T165635.927ZZ_01M2X9JBAQZTN16FX7XV4GKXCT_CompletionQuiz_seed1258_attempt0_response.json,2026-09-19T16:56:35.927759967Z,CompletionQuiz,01M2X9J92XVHCRCYTP9PV6Z2N6,0,error,,2216,402_model_not_in_free_tier,0,
20260919T165636.068ZZ_01M2X9JBF40YCNNXKK5YGZM61T_MultipleChoiceQuiz_seed1258_attempt1_response.json,2026-09-19T16:56:36.068226552Z,MultipleChoiceQuiz,01M2X9J92XVHCRCYTP9PV6Z2N6,1,error,,2361,402_model_not_in_free_tier,0,
20260919T165636.426ZZ_01M2X9JBTAJYTH7Q3XACKC8W6M_MultipleChoiceQuiz_seed1251_attempt1_response.json,2026-09-19T16:56:36.426588508Z,MultipleChoiceQuiz,01M2X9J92XG0GTK9NTMWAEMQD2,1,error,,2720,402_model_not_in_free_tier,0,
20260919T165636.443ZZ_01M2X9JBTVPEK8FJSMSB1AS3RG_EssayQuiz_seed1258_attempt1_response.json,2026-09-19T16:56:36.443452822Z,EssayQuiz,01M2X9J92XVHCRCYTP9PV6Z2N6,1,error,,2732,402_model_not_in_free_tier,0,
20260919T165636.460ZZ_01M2X9JBVCABGTZ6WJ5HFECPVC_EssayQuiz_seed1254_attempt1_response.json,2026-09-19T16:56:36.460039144Z,EssayQuiz,01M2X9J92XFND080R4AMWHVD3C,1,error,,2751,402_model_not_in_free_tier,0,
20260919T165636.707ZZ_01M2X9JC336BHW03TFXN7REEYC_CompletionQuiz_seed1251_attempt1_response.json,2026-09-19T16:56:36.707112578Z,CompletionQuiz,01M2X9J92XG0GTK9NTMWAEMQD2,1,error,,2995,402_model_not_in_free_tier,0,
20260919T165636.745ZZ_01M2X9JC498NJN85YWBXP1GXQA_CompletionQuiz_seed1254_attempt1_response.json,2026-09-19T16:56:36.745579536Z,CompletionQuiz,01M2X9J92XFND080R4AMWHVD3C,1,error,,3036,402_model_not_in_free_tier,0,
20260919T165636.809ZZ_01M2X9JC69030H5PQ4AC3P81FV_CompletionQuiz_seed1258_attempt1_response.json,2026-09-19T16:56:36.809549597Z,CompletionQuiz,01M2X9J92XVHCRCYTP9PV6Z2N6,1,error,,3098,402_model_not_in_free_tier,0,
20260919T165637.185ZZ_01M2X9JCJ1607CV4YXBSKKTT02_MultipleChoiceQuiz_seed1258_attempt2_response.json,2026-09-19T16:56:37.185064515Z,MultipleChoiceQuiz,01M2X9J92XVHCRCYTP9PV6Z2N6,2,error,,3478,402_model_not_in_free_tier,0,
20260919T165637.562ZZ_01M2X9JCXT9DEMAES9XEHKFC1F_MultipleChoiceQuiz_seed1251_attempt2_response.json,2026-09-19T16:56:37.562263067Z,MultipleChoiceQuiz,01M2X9J92XG0GTK9NTMWAEMQD2,2,error,,3855,402_model_not_in_free_tier,0,
20260919T165637.891ZZ_01M2X9JD83K9AEC1M7MYFMCGKF_EssayQuiz_seed1258_attempt2_response.json,2026-09-19T16:56:37.89141631Z,EssayQuiz,01M2X9J92XVHCRCYTP9PV6Z2N6,2,error,,4180,402_model_not_in_free_tier,0,
20260919T165637.975ZZ_01M2X9JDAQZBHT3BZ0AMP8YY9E_EssayQuiz_seed1254_attempt2_response.json,2026-09-19T16:56:37.975726652Z,EssayQuiz,01M2X9J92XFND080R4AMWHVD3C,2,error,,4267,402_model_not_in_free_tier,0,
20260919T165638.221ZZ_01M2X9JDJD9RJ4FEQ9JS6CCPMB_CompletionQuiz_seed1251_attempt2_response.json,2026-09-19T16:56:38.221109773Z,CompletionQuiz,01M2X9J92XG0GTK9NTMWAEMQD2,2,error,,4509,402_model_not_in_free_tier,0,
20260919T165638.372ZZ_01M2X9JDQ4MG4AW3Q4H9B88YX7_EssayQuiz_seed1261_attempt0_response.json,2026-09-19T16:56:38.371776777Z,EssayQuiz,01M2X9J92X2FTA4N1JKP78984P,0,error,,1181,402_model_not_in_free_tier,0,
20260919T165638.383ZZ_01M2X9JDQF4BYZ048JYGC8Y9TM_CompletionQuiz_seed1254_attempt2_response.json,2026-09-19T16:56:38.383584008Z,CompletionQuiz,01M2X9J92XFND080R4AMWHVD3C,2,error,,4674,402_model_not_in_free_tier,0,
20260919T165638.678ZZ_01M2X9JE0PQJS30B9AN5BV9QR5_CompletionQuiz_seed1261_attempt0_response.json,2026-09-19T16:56:38.678053349Z,CompletionQuiz,01M2X9J92X2FTA4N1JKP78984P,0,error,,1113,402_model_not_in_free_tier,0,
20260919T165638.682ZZ_01M2X9JE0TJ3WJVC136BK1GZJK_MultipleChoiceQuiz_seed1265_attempt0_response.json,2026-09-19T16:56:38.68195368Z,MultipleChoiceQuiz,01M2X9J92X755YE0E2JBGTRM75,0,error,,787,402_model_not_in_free_tier,0,
20260919T165638.703ZZ_01M2X9JE1FGB86SCZS1MJWBWAB_EssayQuiz_seed1265_attempt0_response.json,2026-09-19T16:56:38.702843388Z,EssayQuiz,01M2X9J92X755YE0E2JBGTRM75,0,error,,703,402_model_not_in_free_tier,0,
20260919T165638.911ZZ_01M2X9JE7ZYSWMXK6KCJKSCSGP_CompletionQuiz_seed1265_attempt0_response.json,2026-09-19T16:56:38.910894543Z,CompletionQuiz,01M2X9J92X755YE0E2JBGTRM75,0,error,,686,402_model_not_in_free_tier,0,
20260919T165639.113ZZ_01M2X9JEE95QZPZZQ2M0XH98Z8_MultipleChoiceQuiz_seed1268_attempt0_response.json,2026-09-19T16:56:39.112858465Z,MultipleChoiceQuiz,01M2X9J92X4477GTK1GTJMVB54,0,error,,727,402_model_not_in_free_tier,0,
20260919T165639.263ZZ_01M2X9JEJZXRV5WADZJ2T6D6R7_EssayQuiz_seed1261_attempt1_response.json,2026-09-19T16:56:39.262811057Z,EssayQuiz,01M2X9J92X2FTA4N1JKP78984P,1,error,,2072,402_model_not_in_free_tier,0,
20260919T165639.587ZZ_01M2X9JEX3M655WXJJHHH6RB40_CompletionQuiz_seed1261_attempt1_response.json,2026-09-19T16:56:39.587463654Z,CompletionQuiz,01M2X9J92X2FTA4N1JKP78984P,1,error,,2022,402_model_not_in_free_tier,0,
20260919T165640.037ZZ_01M2X9JFB5ZY0M2RR800G41VVN_MultipleChoiceQuiz_seed1265_attempt1_response.json,2026-09-19T16:56:40.036821079Z,MultipleChoiceQuiz,01M2X9J92X755YE0E2JBGTRM75,1,error,,2142,402_model_not_in_free_tier,0,
20260919T165640.121ZZ_01M2X9JFDS9DNMP65F2RH1N0V1_EssayQuiz_seed1265_attempt1_response.json,2026-09-19T16:56:40.121452953Z,EssayQuiz,01M2X9J92X755YE0E2JBGTRM75,1,error,,2121,402_model_not_in_free_tier,0,
20260919T165640.423ZZ_01M2X9JFQ7B5M3X24ZPPPB63S2_CompletionQuiz_seed1265_attempt1_response.json,2026-09-19T16:56:40.422839905Z,CompletionQuiz,01M2X9J92X755YE0E2JBGTRM75,1,error,,2198,402_model_not_in_free_tier,0,
20260919T165640.637ZZ_01M2X9JFXXF8N694YHYDGRZYHP_MultipleChoiceQuiz_seed1268_attempt1_response.json,2026-09-19T16:56:40.637098075Z,MultipleChoiceQuiz,01M2X9J92X4477GTK1GTJMVB54,1,error,,2251,402_model_not_in_free_tier,0,
20260919T165640.990ZZ_01M2X9JG8YHEBWM3HHANM5P8F5_EssayQuiz_seed1261_attempt2_response.json,2026-09-19T16:56:40.990318285Z,EssayQuiz,01M2X9J92X2FTA4N1JKP78984P,2,error,,3800,402_model_not_in_free_tier,0,
20260919T165641.194ZZ_01M2X9JGFANFG4C3891XZ15Z9N_CompletionQuiz_seed1261_attempt2_response.json,2026-09-19T16:56:41.194605031Z,CompletionQuiz,01M2X9J92X2FTA4N1JKP78984P,2,error,,3630,402_model_not_in_free_tier,0,
20260919T165641.205ZZ_01M2X9JGFNQG3X8SWAJZWFZFVW_MultipleChoiceQuiz_seed1265_attempt2_response.json,2026-09-19T16:56:41.205030429Z,MultipleChoiceQuiz,01M2X9J92X755YE0E2JBGTRM75,2,error,,3310,402_model_not_in_free_tier,0,
20260919T165641.325ZZ_01M2X9JGKDBYHB28YCYQ24PNDC_EssayQuiz_seed1265_attempt2_response.json,2026-09-19T16:56:41.325151042Z,EssayQuiz,01M2X9J92X755YE0E2JBGTRM75,2,error,,3325,402_model_not_in_free_tier,0,
20260919T165641.534ZZ_01M2X9JGSYJPDY2A5PXHX7P4P3_CompletionQuiz_seed1265_attempt2_response.json,2026-09-19T16:56:41.534546223Z,CompletionQuiz,01M2X9J92X755YE0E2JBGTRM75,2,error,,3310,402_model_not_in_free_tier,0,
20260919T165641.691ZZ_01M2X9JGYV4QTGV9MKVBZB9JPW_EssayQuiz_seed1268_attempt0_response.json,2026-09-19T16:56:41.6909498Z,EssayQuiz,01M2X9J92X4477GTK1GTJMVB54,0,error,,697,402_model_not_in_free_tier,0,
20260919T165641.693ZZ_01M2X9JGYXJZH9FXKSBV4WGM33_MultipleChoiceQuiz_seed1268_attempt2_response.json,2026-09-19T16:56:41.693205612Z,MultipleChoiceQuiz,01M2X9J92X4477GTK1GTJMVB54,2,error,,3307,402_model_not_in_free_tier,0,
20260919T165641.910ZZ_01M2X9JH5P5HFGRX1EFVFMCWKT_CompletionQuiz_seed1268_attempt0_response.json,2026-09-19T16:56:41.910542281Z,CompletionQuiz,01M2X9J92X4477GTK1GTJMVB54,0,error,,713,402_model_not_in_free_tier,0,
20260919T165641.930ZZ_01M2X9JH6AZWX3JKN6VAZKF3BD_MultipleChoiceQuiz_seed1272_attempt0_response.json,2026-09-19T16:56:41.93041139Z,MultipleChoiceQuiz,01M2X9J92YRV9GR9DJXP99DSQC,0,error,,723,402_model_not_in_free_tier,0,
20260919T165642.101ZZ_01M2X9JHBNNZ3XYCP6M5BFEMVK_EssayQuiz_seed1272_attempt0_response.json,2026-09-19T16:56:42.101202803Z,EssayQuiz,01M2X9J92YRV9GR9DJXP99DSQC,0,error,,774,402_model_not_in_free_tier,0,
20260919T165642.202ZZ_01M2X9JHETWMHYV05BB5CW86KC_CompletionQuiz_seed1272_attempt0_response.json,2026-09-19T16:56:42.202223204Z,CompletionQuiz,01M2X9J92YRV9GR9DJXP99DSQC,0,error,,664,402_model_not_in_free_tier,0,
20260919T165642.436ZZ_01M2X9JHP41J5W8EB6C5QVWWH0_MultipleChoiceQuiz_seed1275_attempt0_response.json,2026-09-19T16:56:42.436451851Z,MultipleChoiceQuiz,01M2X9J92Y7BDQRGJ3Z7YNV33D,0,error,,740,402_model_not_in_free_tier,0,
20260919T165642.617ZZ_01M2X9JHVSMVEB8W6J0VQBWR2T_EssayQuiz_seed1268_attempt1_response.json,2026-09-19T16:56:42.616775615Z,EssayQuiz,01M2X9J92X4477GTK1GTJMVB54,1,error,,1623,402_model_not_in_free_tier,0,
20260919T165642.851ZZ_01M2X9JJ33TQJX80PR0CR5ABBD_MultipleChoiceQuiz_seed1272_attempt1_response.json,2026-09-19T16:56:42.851242416Z,MultipleChoiceQuiz,01M2X9J92YRV9GR9DJXP99DSQC,1,error,,1643,402_model_not_in_free_tier,0,
20260919T165643.231ZZ_01M2X9JJEZMHRVGAVXX6KE09RG_CompletionQuiz_seed1268_attempt1_response.json,2026-09-19T16:56:43.230831248Z,CompletionQuiz,01M2X9J92X4477GTK1GTJMVB54,1,error,,2034,402_model_not_in_free_tier,0,
20260919T165643.541ZZ_01M2X9JJRNH1ZZP3CVJ3XJ6H4G_EssayQuiz_seed1272_attempt1_response.json,2026-09-19T16:56:43.541746395Z,EssayQuiz,01M2X9J92YRV9GR9DJXP99DSQC,1,error,,2214,402_model_not_in_free_tier,0,
20260919T165643.619ZZ_01M2X9JJV35JSSHXYNYMMN14K9_CompletionQuiz_seed1272_attempt1_response.json,2026-09-19T16:56:43.61935619Z,CompletionQuiz,01M2X9J92YRV9GR9DJXP99DSQC,1,error,,2082,402_model_not_in_free_tier,0,
20260919T165643.855ZZ_01M2X9JK2F3QGQX00NDEZRQ5X2_MultipleChoiceQuiz_seed1275_attempt1_response.json,2026-09-19T16:56:43.855220051Z,MultipleChoiceQuiz,01M2X9J92Y7BDQRGJ3Z7YNV33D,1,error,,2159,402_model_not_in_free_tier,0,
20260919T165644.017ZZ_01M2X9JK7HCVN2S5ENZZTFDMPH_MultipleChoiceQuiz_seed1272_attempt2_response.json,2026-09-19T16:56:44.016798528Z,MultipleChoiceQuiz,01M2X9J92YRV9GR9DJXP99DSQC,2,error,,2809,402_model_not_in_free_tier,0,
20260919T165644.042ZZ_01M2X9JK8AHJ237FHB27CW6MXH_EssayQuiz_seed1268_attempt2_response.json,2026-09-19T16:56:44.04189292Z,EssayQuiz,01M2X9J92X4477GTK1GTJMVB54,2,error,,3048,402_model_not_in_free_tier,0,
20260919T165644.417ZZ_01M2X9JKM1Z7FK5FWKEC5AYZ1V_CompletionQuiz_seed1268_attempt2_response.json,2026-09-19T16:56:44.417627865Z,CompletionQuiz,01M2X9J92X4477GTK1GTJMVB54,2,error,,3220,402_model_not_in_free_tier,0,
20260919T165644.715ZZ_01M2X9JKXBS5JHAE533N3FXRAD_EssayQuiz_seed1272_attempt2_response.json,2026-09-19T16:56:44.714669184Z,EssayQuiz,01M2X9J92YRV9GR9DJXP99DSQC,2,error,,3387,402_model_not_in_free_tier,0,
20260919T165644.779ZZ_01M2X9JKZBH9TH88SJ69ZJKQ9F_CompletionQuiz_seed1272_attempt2_response.json,2026-09-19T16:56:44.77958631Z,CompletionQuiz,01M2X9J92YRV9GR9DJXP99DSQC,2,error,,3242,402_model_not_in_free_tier,0,
20260919T165644.835ZZ_01M2X9JM13HEW92YEZN98NPAG9_EssayQuiz_seed1275_attempt0_response.json,2026-09-19T16:56:44.835022749Z,EssayQuiz,01M2X9J92Y7BDQRGJ3Z7YNV33D,0,error,,814,402_model_not_in_free_tier,0,
20260919T165644.853ZZ_01M2X9JM1NB3C9C071KQRQXHYS_CompletionQuiz_seed1275_attempt0_response.json,2026-09-19T16:56:44.85309513Z,CompletionQuiz,01M2X9J92Y7BDQRGJ3Z7YNV33D,0,error,,807,402_model_not_in_free_tier,0,
20260919T165644.902ZZ_01M2X9JM36XZZPJG1WEDMMV5T6_MultipleChoiceQuiz_seed1275_attempt2_response.json,2026-09-19T16:56:44.902570617Z,MultipleChoiceQuiz,01M2X9J92Y7BDQRGJ3Z7YNV33D,2,error,,3206,402_model_not_in_free_tier,0,
20260919T165645.185ZZ_01M2X9JMC17C9ZHPP95Z6V70Y3_MultipleChoiceQuiz_seed1279_attempt0_response.json,2026-09-19T16:56:45.184878748Z,MultipleChoiceQuiz,01M2X9J92YM6GAV8AM1F2NBJ6S,0,error,,764,402_model_not_in_free_tier,0,
20260919T165645.476ZZ_01M2X9JMN4VNP84HY247E6TN4M_EssayQuiz_seed1279_attempt0_response.json,2026-09-19T16:56:45.476417754Z,EssayQuiz,01M2X9J92YM6GAV8AM1F2NBJ6S,0,error,,759,402_model_not_in_free_tier,0,
20260919T165645.553ZZ_01M2X9JMQH99F66XGZTHSC82EQ_CompletionQuiz_seed1279_attempt0_response.json,2026-09-19T16:56:45.553625086Z,CompletionQuiz,01M2X9J92YM6GAV8AM1F2NBJ6S,0,error,,772,402_model_not_in_free_tier,0,
20260919T165645.574ZZ_01M2X9JMR6AKQT9NZ9FPYRET3G_MultipleChoiceQuiz_seed1261_attempt1_response.json,2026-09-19T16:56:45.574565883Z,MultipleChoiceQuiz,01M2X9J92X2FTA4N1JKP78984P,1,error,,11868,402_model_not_in_free_tier,0,
20260919T165645.900ZZ_01M2X9JN2DJZ4N8JA8XQT8A2Z6_MultipleChoiceQuiz_seed1283_attempt0_response.json,2026-09-19T16:56:45.900630283Z,MultipleChoiceQuiz,01M2X9J92YK907NGA08E7TPN5E,0,error,,996,402_model_not_in_free_tier,0,
20260919T165646.126ZZ_01M2X9JN9FXXR25DEC74BZXP9W_EssayQuiz_seed1275_attempt1_response.json,2026-09-19T16:56:46.126788832Z,EssayQuiz,01M2X9J92Y7BDQRGJ3Z7YNV33D,1,error,,2106,402_model_not_in_free_tier,0,
20260919T165646.154ZZ_01M2X9JNAA0KJP3YRJR2T2VA60_CompletionQuiz_seed1275_attempt1_response.json,2026-09-19T16:56:46.154567922Z,CompletionQuiz,01M2X9J92Y7BDQRGJ3Z7YNV33D,1,error,,2109,402_model_not_in_free_tier,0,
20260919T165646.186ZZ_01M2X9JNBAT5PJ2BCJQM7XY5ME_MultipleChoiceQuiz_seed1279_attempt1_response.json,2026-09-19T16:56:46.186234753Z,MultipleChoiceQuiz,01M2X9J92YM6GAV8AM1F2NBJ6S,1,error,,1765,402_model_not_in_free_tier,0,
20260919T165646.506ZZ_01M2X9JNNA2DN3ZJBXQWA2CSHB_EssayQuiz_seed1279_attempt1_response.json,2026-09-19T16:56:46.506324907Z,EssayQuiz,01M2X9J92YM6GAV8AM1F2NBJ6S,1,error,,1789,402_model_not_in_free_tier,0,
20260919T165646.561ZZ_01M2X9JNQ138CRRAZ211XJH7Q4_CompletionQuiz_seed1279_attempt1_response.json,2026-09-19T16:56:46.561126935Z,CompletionQuiz,01M2X9J92YM6GAV8AM1F2NBJ6S,1,error,,1779,402_model_not_in_free_tier,0,
20260919T165646.574ZZ_01M2X9JNQEFD3KH0ZWK3CZ2NA0_MultipleChoiceQuiz_seed1261_attempt2_response.json,2026-09-19T16:56:46.574592223Z,MultipleChoiceQuiz,01M2X9J92X2FTA4N1JKP78984P,2,error,,12868,402_model_not_in_free_tier,0,
20260919T165646.777ZZ_01M2X9JNXS81NDMXRDZJHJXZC4_MultipleChoiceQuiz_seed1283_attempt1_response.json,2026-09-19T16:56:46.777618901Z,MultipleChoiceQuiz,01M2X9J92YK907NGA08E7TPN5E,1,error,,1873,402_model_not_in_free_tier,0,
20260919T165646.846ZZ_01M2X9JNZZA71ETWRSA826KB9S_EssayQuiz_seed1275_attempt2_response.json,2026-09-19T16:56:46.846672583Z,EssayQuiz,01M2X9J92Y7BDQRGJ3Z7YNV33D,2,error,,2826,402_model_not_in_free_tier,0,
20260919T165647.330ZZ_01M2X9JPF2ZHNHJYV9KSZP070E_CompletionQuiz_seed1275_attempt2_response.json,2026-09-19T16:56:47.330559003Z,CompletionQuiz,01M2X9J92Y7BDQRGJ3Z7YNV33D,2,error,,3285,402_model_not_in_free_tier,0,
20260919T165647.599ZZ_01M2X9JPQFHBTT3MVG90EKQ0NT_EssayQuiz_seed1283_attempt0_response.json,2026-09-19T16:56:47.599070808Z,EssayQuiz,01M2X9J92YK907NGA08E7TPN5E,0,error,,1018,402_model_not_in_free_tier,0,
20260919T165647.612ZZ_01M2X9JPQWZMRTJH2576VMTHTT_MultipleChoiceQuiz_seed1279_attempt2_response.json,2026-09-19T16:56:47.612292211Z,MultipleChoiceQuiz,01M2X9J92YM6GAV8AM1F2NBJ6S,2,error,,3191,402_model_not_in_free_tier,0,
20260919T165647.993ZZ_01M2X9JQ3SE3YRB4F92H61R7VG_CompletionQuiz_seed1283_attempt0_response.json,2026-09-19T16:56:47.992804018Z,CompletionQuiz,01M2X9J92YK907NGA08E7TPN5E,0,error,,1143,402_model_not_in_free_tier,0,
20260919T165648.462ZZ_01M2X9JQJEE010VCG1HQF8MTTZ_EssayQuiz_seed1279_attempt2_response.json,2026-09-19T16:56:48.462426913Z,EssayQuiz,01M2X9J92YM6GAV8AM1F2NBJ6S,2,error,,3745,402_model_not_in_free_tier,0,
20260919T165648.506ZZ_01M2X9JQKTYMBW5VHM2G84PK08_CompletionQuiz_seed1279_attempt2_response.json,2026-09-19T16:56:48.505766425Z,CompletionQuiz,01M2X9J92YM6GAV8AM1F2NBJ6S,2,error,,3724,402_model_not_in_free_tier,0,
20260919T165749.575ZZ_01M2X9MK87Q31DNM0WJDM3SPW7_MultipleChoiceQuiz_seed1254_attempt0_response.json,2026-09-19T16:57:49.575578945Z,MultipleChoiceQuiz,01M2X9MJAFWYKT89A8RAB8J5Q7,0,ok,skipped,885,,17,0
20260919T165749.968ZZ_01M2X9MKMG0617KFMF6Z5E04EX_MultipleChoiceQuiz_seed1251_attempt0_response.json,2026-09-19T16:57:49.968060952Z,MultipleChoiceQuiz,01M2X9MJAF9REHSD1CM2HSW3J7,0,ok,skipped,1280,,17,0
